/usr/local/anaconda3/envs/hcl_utilities/bin/python /Users/user/source/historic_coastal_landfills/projects/source/utilities/python/hcl_utilities/plot_hcl_site_markers_on_map.py 
2023-02-06 12:37:59.415 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 153 of 281
2023-02-06 12:37:59.416 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 162 of 281
2023-02-06 12:37:59.420 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 171 of 281
2023-02-06 12:37:59.426 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 180 of 281
2023-02-06 12:37:59.442 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 145 of 281
2023-02-06 12:37:59.449 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 189 of 281
2023-02-06 12:37:59.463 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 198 of 281
2023-02-06 12:37:59.469 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 163 of 281
2023-02-06 12:37:59.471 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 154 of 281
2023-02-06 12:37:59.474 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 207 of 281
2023-02-06 12:37:59.494 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 172 of 281
2023-02-06 12:37:59.497 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 181 of 281
2023-02-06 12:37:59.518 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 190 of 281
2023-02-06 12:37:59.521 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 146 of 281
2023-02-06 12:37:59.535 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 199 of 281
2023-02-06 12:37:59.544 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 164 of 281
2023-02-06 12:37:59.544 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 155 of 281
2023-02-06 12:37:59.547 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 208 of 281
2023-02-06 12:37:59.558 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 173 of 281
2023-02-06 12:37:59.567 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 182 of 281
2023-02-06 12:37:59.572 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 147 of 281
2023-02-06 12:37:59.572 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 191 of 281
2023-02-06 12:37:59.601 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 200 of 281
2023-02-06 12:37:59.616 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 156 of 281
2023-02-06 12:37:59.619 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 165 of 281
2023-02-06 12:37:59.619 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 209 of 281
2023-02-06 12:37:59.625 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 183 of 281
2023-02-06 12:37:59.634 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 174 of 281
2023-02-06 12:37:59.644 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 148 of 281
2023-02-06 12:37:59.650 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 192 of 281
2023-02-06 12:37:59.684 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 201 of 281
2023-02-06 12:37:59.688 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 166 of 281
2023-02-06 12:37:59.692 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 210 of 281
2023-02-06 12:37:59.693 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 157 of 281
2023-02-06 12:37:59.705 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 184 of 281
2023-02-06 12:37:59.721 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 175 of 281
2023-02-06 12:37:59.722 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 193 of 281
2023-02-06 12:37:59.726 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 149 of 281
2023-02-06 12:37:59.740 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 202 of 281
2023-02-06 12:37:59.751 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 167 of 281
2023-02-06 12:37:59.761 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 158 of 281
2023-02-06 12:37:59.761 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 211 of 281
2023-02-06 12:37:59.771 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 185 of 281
2023-02-06 12:37:59.779 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 176 of 281
2023-02-06 12:37:59.786 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 150 of 281
2023-02-06 12:37:59.802 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 194 of 281
2023-02-06 12:37:59.827 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 186 of 281
2023-02-06 12:37:59.838 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 203 of 281
2023-02-06 12:37:59.861 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 168 of 281
2023-02-06 12:37:59.876 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 159 of 281
2023-02-06 12:37:59.898 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 212 of 281
2023-02-06 12:37:59.908 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 151 of 281
2023-02-06 12:37:59.908 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 195 of 281
2023-02-06 12:37:59.915 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 177 of 281
2023-02-06 12:37:59.930 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 204 of 281
2023-02-06 12:37:59.935 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 169 of 281
2023-02-06 12:37:59.946 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 187 of 281
2023-02-06 12:37:59.951 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 160 of 281
2023-02-06 12:37:59.953 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 213 of 281
2023-02-06 12:37:59.962 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 196 of 281
2023-02-06 12:37:59.963 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 178 of 281
2023-02-06 12:37:59.978 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 152 of 281
2023-02-06 12:37:59.988 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 205 of 281
2023-02-06 12:38:00.000 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 170 of 281
2023-02-06 12:38:00.002 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 161 of 281
2023-02-06 12:38:00.011 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 188 of 281
2023-02-06 12:38:00.015 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 214 of 281
2023-02-06 12:38:00.028 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 197 of 281
2023-02-06 12:38:00.034 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 216 of 281
2023-02-06 12:38:00.046 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 179 of 281
2023-02-06 12:38:00.066 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 206 of 281
2023-02-06 12:38:00.070 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 225 of 281
2023-02-06 12:38:00.077 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 234 of 281
2023-02-06 12:38:00.080 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 243 of 281
2023-02-06 12:38:00.090 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 215 of 281
2023-02-06 12:38:00.100 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 252 of 281
2023-02-06 12:38:00.109 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 261 of 281
2023-02-06 12:38:00.114 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 217 of 281
2023-02-06 12:38:00.140 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 270 of 281
2023-02-06 12:38:00.141 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 226 of 281
2023-02-06 12:38:00.146 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 235 of 281
2023-02-06 12:38:00.151 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 244 of 281
2023-02-06 12:38:00.157 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 279 of 281
2023-02-06 12:38:00.162 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 253 of 281
2023-02-06 12:38:00.169 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 262 of 281
2023-02-06 12:38:00.174 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 218 of 281
2023-02-06 12:38:00.195 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 236 of 281
2023-02-06 12:38:00.195 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 271 of 281
2023-02-06 12:38:00.198 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 227 of 281
2023-02-06 12:38:00.204 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 280 of 281
2023-02-06 12:38:00.213 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 245 of 281
2023-02-06 12:38:00.216 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 254 of 281
2023-02-06 12:38:00.219 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 219 of 281
2023-02-06 12:38:00.220 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 263 of 281
2023-02-06 12:38:00.241 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 228 of 281
2023-02-06 12:38:00.242 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 272 of 281
2023-02-06 12:38:00.245 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 237 of 281
2023-02-06 12:38:00.254 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 246 of 281
2023-02-06 12:38:00.258 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 255 of 281
2023-02-06 12:38:00.263 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 264 of 281
2023-02-06 12:38:00.267 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 220 of 281
2023-02-06 12:38:00.278 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 273 of 281
2023-02-06 12:38:00.281 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 229 of 281
2023-02-06 12:38:00.286 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 238 of 281
2023-02-06 12:38:00.300 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 247 of 281
2023-02-06 12:38:00.301 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 256 of 281
2023-02-06 12:38:00.308 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 221 of 281
2023-02-06 12:38:00.308 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 265 of 281
2023-02-06 12:38:00.321 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 274 of 281
2023-02-06 12:38:00.327 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 230 of 281
2023-02-06 12:38:00.332 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 239 of 281
2023-02-06 12:38:00.336 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 248 of 281
2023-02-06 12:38:00.342 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 257 of 281
2023-02-06 12:38:00.351 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 222 of 281
2023-02-06 12:38:00.353 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 266 of 281
2023-02-06 12:38:00.365 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 275 of 281
2023-02-06 12:38:00.369 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 231 of 281
2023-02-06 12:38:00.371 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 240 of 281
2023-02-06 12:38:00.378 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 249 of 281
2023-02-06 12:38:00.384 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 258 of 281
2023-02-06 12:38:00.395 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 223 of 281
2023-02-06 12:38:00.397 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 267 of 281
2023-02-06 12:38:00.405 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 276 of 281
2023-02-06 12:38:00.414 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 241 of 281
2023-02-06 12:38:00.414 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 232 of 281
2023-02-06 12:38:00.420 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 250 of 281
2023-02-06 12:38:00.428 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 259 of 281
2023-02-06 12:38:00.436 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 224 of 281
2023-02-06 12:38:00.438 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 268 of 281
2023-02-06 12:38:00.448 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 277 of 281
2023-02-06 12:38:00.455 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 242 of 281
2023-02-06 12:38:00.457 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 233 of 281
2023-02-06 12:38:00.469 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 251 of 281
2023-02-06 12:38:00.475 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 260 of 281
2023-02-06 12:38:00.484 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 269 of 281
2023-02-06 12:38:00.494 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing_worker:155 - Converting easting and northing into latitude and longitude for site: 278 of 281
2023-02-06 12:38:00.648 | INFO     | preprocess.initial_preprocess:get_lat_long_postcode_from_easting_and_northing:292 - Conversion of easting and northing values to latitude and longitude coordinates (with optionally extracting postcode information) execution took: 00:00:06
2023-02-06 12:38:00.652 | INFO     | preprocess.initial_preprocess:reorder_df_columns:302 - Reordering columns in the dataframe
2023-02-06 12:38:00.665 | INFO     | write_io.interim_state_pickle:save_intermediate_state:21 - Saving intermediate state to file: /Users/user/source/historic_coastal_landfills/projects/source/utilities/python/hcl_utilities/saved_intermediate_states/hld_df_where_on_or_adjacent_ce_property_yes.pkl
2023-02-06 12:38:00.670 | INFO     | __main__:run_first_stage:216 - Finished first stage...
2023-02-06 12:38:00.687 | INFO     | __main__:run_second_stage:226 - Running second stage of the pipeline.
2023-02-06 12:38:00.691 | INFO     | __main__:create_initial_folium_map:50 - Creating the initial Folium map with tile: OpenStreetMap centred around: (52.636632479920664, -1.3739563475351202)
2023-02-06 12:38:00.704 | INFO     | __main__:run_second_stage:235 - Number of sites - On CE property: 113 | Adjacent to CE property: 168 | Currently unrelated to CE property: 0
2023-02-06 12:38:00.704 | INFO     | __main__:plot_site_markers_on_map:130 - Plotting 113 site markers for: On CE Property | with the colour: red | on the map.
2023-02-06 12:38:00.753 | INFO     | __main__:plot_site_markers_on_map:130 - Plotting 168 site markers for: Adjacent to CE Property | with the colour: blue | on the map.
2023-02-06 12:38:00.831 | INFO     | __main__:run_second_stage:276 - Finished second stage...
2023-02-06 12:38:00.832 | INFO     | __main__:run_programme:361 - Saving the final map to: /Users/user/source/historic_coastal_landfills/projects/source/utilities/python/hcl_utilities/saved_outputs/map.html
2023-02-06 12:38:02.143 | INFO     | __main__:<module>:407 - All done! Programme execution took: 00:00:22

Process finished with exit code 0
